ID,ResponseId,demo_zip_p,GEO_ID,NAME,TravTmCas,TravMiCas,TenMiCas,ADINat,ADIState,SVI_SES,Gini,poverty,unemployed,bachelors,tenure,homeowner,white_p,black_p,native_p,pacific_p,hispanic_p,other_p,white_n,black_n,native_n,pacific_n,hispanic_n,other_n,TenMiMHT,TravTmGDT,TravMiGDT,TenMiRel,TenMiRelC,ec_zip,clust_zip,s_ratio,volun_rate,civic_org,TotalCrime,ViolCrime
757,R_7uplO4CroJuK1Bf,77099,860Z200US77099,ZCTA5 77099,10.7847955,4.439241695,3,84,8,0.9983,0.4812,25.93286241,10.20580094,19.74791281,89.97687439,37.19571568,19.9711798,31.11769601,0.584522336,0,46.55882771,20.72009904,9840,15332,288,0,22940,10209,18,13.26215981,5.558634768,445,188,0.57920003,0.079899997,0.75094998,0.026280001,0.00571,182,253
866,R_3ZE7RNkQ8B4x1Ix,89052,860Z200US89052,ZCTA5 89052,4.645130103,1.298754192,117,11,1,0.4870,0.4822,7.541429964,5.824012741,46.86260368,86.52577027,62.28592251,61.35836888,5.57925498,0.770884418,0.898525411,13.32336838,3.943434886,36534,3322,459,535,7933,2348,30,-999,-999,129,69,1.0526299,0.076410003,0.81309003,0.05951,0.00571,118,88
819,R_7VgR6sHl7EZK123,84058,860Z200US84058,ZCTA5 84058,39.47621376,38.83548827,0,13,2,0.6927,0.439,14.28787879,4.145759244,41.02875658,79.93172835,42.13079411,79.04396934,1.478130583,0.564743848,0.535930387,20.00806777,5.488964444,27433,513,196,186,6944,1905,51,-999,-999,46,37,1.18339,0.080619998,0.80901003,0.063620001,0.00573,98,39
631,R_5QuOL3HQafCkeba,60614,860Z200US60614,ZCTA5 60614,13.55068644,4.178435071,4,2,1,0.1439,0.5416,8.279972198,3.591541813,86.08030213,77.81406236,45.12325521,80.38016013,3.415478962,0.046845721,0.049684856,7.163136676,2.4061666,56623,2406,33,35,5046,1695,113,-999,-999,497,283,1.0007401,0.09736,0.83554,0.075350001,0.00575,142,72
97,R_6oI4XXTv6BYJ68W,11223,860Z200US11223,ZCTA5 11223,27.3688235,13.29591944,2,5,2,0.9299,0.5164,19.45325692,8.314665581,33.57737498,92.75905119,35.76211554,52.79382939,5.658936436,0.372934857,0.100552402,13.25637044,10.83038464,41478,4446,293,79,10415,8509,120,2.372769909,0.458259104,1848,691,0.82950997,0.097560003,0.91034001,0.037160002,0.00576,56,122
433,R_7gSXadCWe1EZaMt,38116,860Z200US38116,ZCTA5 38116,12.92046915,6.215688857,1,92,10,0.9762,0.5119,29.71859986,11.40796591,21.09293823,89.37483754,43.96282818,4.633633706,91.0806175,0.176358321,0.601550987,3.78808011,1.277993864,1918,37701,73,249,1568,529,17,11.44052721,6.155840364,117,80,0.41927001,0.08247,0.92352003,0.041960001,0.00576,425,739
665,R_1FRqnmZCAG3xmWl,66223,860Z200US66223,ZCTA5 66223,27.97096238,24.27095408,0,37,2,0.1270,0.4282,4.552715655,3.327266109,66.66666667,85.14111515,55.66919068,66.80239521,4.159680639,0.28742515,0.027944112,3.285429142,0.411177645,16734,1042,72,7,823,103,10,14.50646966,9.159603232,13,4,1.23076,0.09448,0.78605002,0.078809999,0.00577,72,31
211,R_3pi2cf2s5Wk8Hbf,22204,860Z200US22204,ZCTA5 22204,19.41608736,8.218878275,5,8,1,0.5601,0.4378,8.173476287,4.159975293,62.00148101,85,42.04010462,46.90692886,17.86765696,0.838929403,0.02886225,25.51038079,9.791999384,24378,9286,436,15,13258,5089,52,10.9115486,4.330922836,114,62,1.12365,0.086499996,0.81682003,0.071079999,0.00578,68,48
355,R_6hSD7bHfgdexwkf,33076,860Z200US33076,ZCTA5 33076,17.19535533,8.634364667,2,4,1,0.1461,0.3743,3.909856096,3.976884925,60.82981204,88.031061,84.84282834,56.89853828,15.80326684,0.042925242,0,17.94501051,3.363983463,25185,6995,19,0,7943,1489,11,18.20342843,11.077119,115,46,0.99735999,0.074900001,0.90824997,0.082599998,0.00578,50,24
83,R_5medLhJHatzlNMh,10704,860Z200US10704,ZCTA5 10704,20.50995633,11.64022151,3,13,4,0.7002,0.3982,10.78471458,7.995922759,36.73406593,91.68051862,63.34773936,55.49240045,9.100615501,0.040824017,0,32.17560608,14.79399573,17671,2898,13,0,10246,4711,155,11.70633106,3.870638145,507,256,0.95911998,0.08794,0.85710001,0.030540001,0.00584,45,60
813,R_6YnfscV6JUhC2IO,83686,860Z200US83686,ZCTA5 83686,-999,-999,0,33,4,0.4898,0.3839,8.530634064,2.664625874,27.48928562,89.19315651,76.68050213,79.6663979,0.747497144,0.999462474,0.729019687,20.70315125,7.972183028,47427,445,595,434,12325,4746,16,-999,-999,54,29,0.84091002,0.084969997,0.88376999,0.10936,0.00584,72,79
78,R_38XVirtBWEjoVTi,10467,860Z200US10467,ZCTA5 10467,25.36318944,14.26094987,3,11,3,0.9753,0.5069,26.78180723,10.3778513,21.97645106,92.85003926,13.5959173,15.78646785,31.00494268,1.38935039,0.037381625,53.46506895,34.03389267,15203,29859,1338,36,51489,32776,194,7.068647937,1.300665197,902,418,0.70885998,0.071170002,0.73483998,0.021840001,0.00585,109,200
537,R_60BL20lGV4eQGiY,48234,860Z200US48234,ZCTA5 48234,13.44938222,8.70358088,8,96,10,0.9761,0.474,35.56329271,15.37855511,10.99052133,95.21679004,54.53510128,3.35740295,94.24489292,0.185150898,0,0.610997963,0.166635808,1088,30541,60,0,198,54,55,-999,-999,387,243,0.36531001,0.060710002,0.85457999,0.025210001,0.00587,259,558
291,R_3uUqhElAGbUAu8K,30088,860Z200US30088,ZCTA5 30088,28.10490995,17.16055886,0,60,6,0.8717,0.4305,11.58150519,6.764603414,29.02456475,93.80376994,59.44900918,6.29119847,84.51449845,0.037569589,0.69332969,4.805491991,2.974828375,1842,24745,11,203,1407,871,18,26.72007732,17.93867109,35,17,0.62703001,0.086939998,0.73765999,0.03297,0.00587,136,174
292,R_5xzz9CXJ4AvzLcl,30088,860Z200US30088,ZCTA5 30088,28.10490995,17.16055886,0,60,6,0.8717,0.4305,11.58150519,6.764603414,29.02456475,93.80376994,59.44900918,6.29119847,84.51449845,0.037569589,0.69332969,4.805491991,2.974828375,1842,24745,11,203,1407,871,18,26.72007732,17.93867109,35,17,0.62703001,0.086939998,0.73765999,0.03297,0.00587,136,174
434,R_7fkm7IRFmJBvH8Z,38125,860Z200US38125,ZCTA5 38125,22.09432333,17.20453228,0,51,4,0.6354,0.3818,11.10902916,9.113056404,37.16661149,88.95105795,51.97118786,9.61372187,77.73000257,0.093473232,0,4.320800131,2.09847405,4114,33263,40,0,1849,898,4,10.30567448,5.78229423,80,43,0.61527002,0.089900002,0.92079997,0.038559999,0.00587,171,242
723,R_3wwOAxdJOjOeFzz,75447,860Z200US75447,ZCTA5 75447,40.03958264,33.11690951,0,58,5,0.5103,0.4043,11.81556196,3.416856492,13.00919842,100,94.81865285,92.21902017,0.096061479,0.576368876,0,8.645533141,0,960,1,6,0,90,0,0,-999,-999,2,2,-999,0.11684588,0.95632207,0.12806897,0.005907494,31,69
579,R_6oM8rMgHrXTOZ0o,53719,860Z200US53719,ZCTA5 53719,15.16030677,8.662648266,1,41,2,0.1899,0.3974,5.962781235,2.761150801,61.27692374,84.08381632,50.11145787,70.21194491,6.25742104,0.219662788,0,11.71930658,3.977677511,23653,2108,74,0,3948,1340,24,9.900861561,3.55578317,28,11,1.0404201,0.10106,0.80989999,0.075329997,0.00593,69,48
923,R_3Ck0FJR6RtQCHkJ,92223,860Z200US92223,ZCTA5 92223,15.11491176,11.80116479,0,40,9,0.6027,0.3988,9.889756693,6.956219597,26.7153321,92.26425466,80.4907301,50.41164387,8.468557415,1.216618628,0.125802188,44.73621351,16.7508002,31657,5318,764,79,28093,10519,6,10.62903101,6.495771863,58,32,0.87747002,0.082369998,0.90521002,0.048250001,0.00595,79,76
922,R_5jNiaP9MZBLp8We,92223,860Z200US92223,ZCTA5 92223,15.11491176,11.80116479,0,40,9,0.6027,0.3988,9.889756693,6.956219597,26.7153321,92.26425466,80.4907301,50.41164387,8.468557415,1.216618628,0.125802188,44.73621351,16.7508002,31657,5318,764,79,28093,10519,6,10.62903101,6.495771863,58,32,0.87747002,0.082369998,0.90521002,0.048250001,0.00595,79,76
370,R_73BSGFP020mNMRZ,33615,860Z200US33615,ZCTA5 33615,19.61477825,9.846327911,1,58,7,0.8734,0.4629,13.76225773,5.159870826,29.83671312,86.7432869,55.84449976,45.20801297,7.7656789,0.143385562,0.078965962,55.96193009,10.69988779,21755,3737,69,38,26930,5149,19,15.66520624,8.0433209,215,98,0.57997,0.07931,0.82857001,0.030920001,0.00601,80,80
911,R_3dMlw1oFPhqtbXI,91775,860Z200US91775,ZCTA5 91775,17.32208102,5.799296317,3,3,2,0.5968,0.4482,9.886644507,6.141434099,51.67861614,93.57941565,65.22784658,22.47644684,1.36692463,0.218707941,0.096736205,24.97476447,13.49259758,5344,325,52,23,5938,3208,47,9.38051493,3.056714342,347,164,0.94268,0.098949999,0.79175001,0.06103,0.00604,49,43
630,R_1OHG95IozQ4AcJr,60613,860Z200US60613,ZCTA5 60613,14.34915753,5.839090424,2,53,5,0.3782,0.4924,9.200298367,4.099494546,74.68140792,78.61659255,37.5799055,71.88413137,8.123271126,0.494798769,0.019480266,12.74399034,3.599953247,36901,4170,254,10,6542,1848,100,11.28995769,3.76913878,497,283,1.25512,0.086240001,0.71827,0.12387,0.00605,121,94
947,R_1M4t1aCyvI7hvNf,93662,860Z200US93662,ZCTA5 93662,18.87615885,16.46551807,0,65,10,0.9543,0.4605,18.5161136,11.48634267,12.57529719,93.92620007,58.16915206,43.540459,0.857656192,1.847520255,0.088138581,79.07047697,31.79429811,12844,253,545,26,23325,9379,0,21.75817012,18.81614153,50,27,0.48161,0.09426,0.97149003,0.019819999,0.00609,144,194
532,R_37HTjiEy7eyRlhw,48198,860Z200US48198,ZCTA5 48198,28.6711226,21.06030199,0,83,8,0.8417,0.4419,19.46035806,8.753092759,34.51160281,87.1942708,58.57255568,51.17320981,32.19935708,0.458146658,0,8.401042853,3.062748374,20217,12721,181,0,3319,1210,6,16.09705723,11.56635411,64,41,0.85187,0.094630003,0.94949001,0.083839998,0.00609,87,174
623,R_5rHPimg2ELg0XUZ,60565,860Z200US60565,ZCTA5 60565,15.56695243,6.505282701,5,54,5,0.0909,0.4031,3.459304557,4.146271235,71.42219743,95.15265519,88.40978151,71.52940577,2.825909693,0.056059525,0.007644481,5.272143512,1.307206197,28071,1109,22,3,2069,513,22,8.543442193,3.258589208,113,63,1.31573,0.094250001,0.91904002,0.089419998,0.00609,14,10
44,R_6QsetWuOWgO7sxQ,07208,860Z200US07208,ZCTA5 07208,42.55161678,19.0519323,0,42,8,0.9728,0.4391,13.37677981,9.173230456,21.15789474,89.77907461,27.47811588,37.66818911,17.96383163,1.107887915,0,61.22700901,24.02172571,12206,5821,359,0,19840,7784,67,-999,-999,452,219,0.73903,0.081299998,0.84763002,0.028620001,0.0061,108,122
325,R_7Eji2ZMJKXWSYfq,32225,860Z200US32225,ZCTA5 32225,11.86768249,5.01561197,3,45,5,0.4978,0.465,8.931992337,4.308172753,42.07395372,89.82005615,67.77118137,61.29581799,14.41995933,0.027477057,0,13.92354051,3.958527963,33462,7872,15,0,7601,2161,10,20.10465105,9.785160362,183,88,0.87081999,0.077959999,0.84658003,0.060540002,0.00612,82,63
752,R_5OOeuSwF3NoDGmJ,77062,860Z200US77062,ZCTA5 77062,36.82524241,29.17242906,0,43,3,0.5350,0.4089,9.020380271,5.972801731,52.53324163,91.35062519,74.98191588,62.0359955,10.80668488,0.084364454,0,18.35931223,5.600192833,15442,2690,21,0,4570,1394,5,5.960224458,1.976775665,177,96,0.89858001,0.08117,0.76573998,0.071680002,0.00617,81,93
756,R_1DOzGq64U2tGnLF,77075,860Z200US77075,ZCTA5 77075,28.08061101,21.01040383,0,56,5,0.9567,0.389,15.07725353,8.673914041,15.73707618,92.5498426,61.4496731,29.46210865,14.63474105,1.087486589,0,70.71101141,14.44699112,12083,6002,446,0,29000,5925,9,21.44889528,15.92016461,260,157,0.65841001,0.079690002,0.78386998,0.0199,0.0062,185,225
261,R_5W9wUvrYg4qIh2h,28278,860Z200US28278,ZCTA5 28278,-999,-999,0,36,2,0.3045,0.3963,3.817571287,3.733053275,56.63140765,86.89855961,76.04964756,39.90888633,33.80811241,0.159174488,0.043910204,13.07975191,5.033207092,14542,12319,58,16,4766,1834,7,19.33399243,10.56617879,125,61,0.88414001,0.084820002,0.74953997,0.049290001,0.0062,137,126
373,R_6wS5TpPLUH8BNq9,33710,860Z200US33710,ZCTA5 33710,40.068341,31.0916356,0,46,5,0.5485,0.4363,8.764297445,3.27167019,37.40812236,89.69867794,80.82679015,78.93372825,4.445646911,0.037023325,0,9.270070914,1.862558027,27716,1561,13,0,3255,654,18,-999,-999,98,55,0.87418002,0.077160001,0.84227997,0.080930002,0.0062,96,73
919,R_7qHB1hl0ryivssd,92113,860Z200US92113,ZCTA5 92113,8.548334159,5.566228437,7,24,8,0.9918,0.4349,21.50886784,9.085194653,11.01766738,92.66298343,28.74401473,35.33753339,10.22284747,2.540420413,0.156992273,77.7886517,32.07943401,17332,5014,1246,77,38153,15734,40,-999,-999,231,136,0.63397002,0.07638,0.83916998,0.02973,0.00626,154,260
542,R_3TIykVe1REHdYQ1,48506,860Z200US48506,ZCTA5 48506,53.48408273,55.98481799,0,100,10,0.9200,0.4675,23.11965109,9.985961628,8.851158177,93.22531646,70.15696203,80.29179232,9.426196104,0.391229929,0,8.325861928,2.710082321,19702,2313,96,0,2043,665,8,23.85622014,20.31679328,52,40,0.54597998,0.090190001,0.92878002,0.070720002,0.00627,73,155
647,R_5rYrCxZ79sliXyb,63109,860Z200US63109,ZCTA5 63109,14.77943177,5.388657182,3,31,1,0.2816,0.429,9.8125,1.821181547,51.51764535,90.40969006,62.96401853,89.18152507,5.912286835,0.077691023,0.031076409,2.847375986,0.357378705,22958,1522,20,8,733,92,28,14.14273944,5.978280707,67,41,1.07565,0.086970001,0.84210998,0.13782001,0.00628,172,149
1000,R_56kHJEAy42p6fep,97322,860Z200US97322,ZCTA5 97322,-999,-999,0,40,7,0.8249,0.3941,14.27205221,5.378006873,21.76572737,89.66472707,55.16070934,79.80599647,0.270061728,1.016865079,0.035824515,17.72762346,6.991291887,28960,98,369,13,6433,2537,2,18.90727312,12.97832777,59,37,0.81211001,0.094449997,0.94814003,0.093330003,0.00629,112,42
743,R_3ISquNyz1s1qspR,76502,860Z200US76502,ZCTA5 76502,48.0797693,47.31068765,0,69,6,0.7219,0.4299,11.32322072,6.443507517,37.18331538,84.8893272,64.50799912,68.26770884,9.320957499,0.439667807,0,25.50659502,4.553004397,34936,4770,225,0,13053,2330,3,6.860565472,3.693198241,59,32,0.87203002,0.087169997,0.94707,0.05302,0.00631,91,72
301,R_77HP1j2rwKQe7N7,30291,860Z200US30291,ZCTA5 30291,30.19137914,20.5010952,0,61,6,0.8278,0.4333,16.6416913,2.822959024,27.32597571,89.60953632,41.52431012,3.55015392,86.41906209,0,0,6.736497022,4.449686163,888,21616,0,0,1685,1113,9,8.974689178,4.116855247,128,64,0.61050999,0.087849997,0.79158998,0.02613,0.00637,163,226
992,R_1rIk7td49Pow0et,97123,860Z200US97123,ZCTA5 97123,25.21574074,14.8615697,1,25,4,0.6848,0.3958,9.006947797,4.533947066,35.7940977,90.10931198,69.7433799,58.88281025,1.612438814,1.661799186,0.429846572,29.07325902,10.82226153,28630,784,808,209,14136,5262,15,-999,-999,95,59,0.90135002,0.084739998,0.84179002,0.063210003,0.00639,73,56
10,R_6GhiklJsQhaWgnf,01843,860Z200US01843,ZCTA5 01843,28.82343369,25.81111212,0,34,8,0.9099,0.4322,13.97540838,6.407255705,20.4925676,86.56364836,35.88052389,29.86218535,4.978202784,0.312895514,0,72.65504149,45.78821544,8494,1416,89,0,20666,13024,23,8.798861768,1.908383544,77,37,0.58568001,0.077849999,0.91912001,0.02172,0.0064,62,127
617,R_323UDLYL1w6aEOr,60403,860Z200US60403,ZCTA5 60403,7.595156097,2.694367435,3,55,5,0.6709,0.3869,10.89623744,5.44153247,24.3834265,88.77270945,68.1610247,61.23882503,14.25171253,0.046441426,0,25.92012075,7.535121328,10549,2455,8,0,4465,1298,4,5.449914599,1.777158249,103,64,0.84046,0.092409998,0.79562002,0.057530001,0.00642,60,63
480,R_1e8rHsVDW9fQOzo,44705,860Z200US44705,ZCTA5 44705,50.0010346,42.56079169,0,99,10,0.9236,0.4248,26.21387794,9.288537549,10.12374462,91.97800649,56.45002115,61.96085126,22.21463526,0,0,9.252304541,2.902014339,10889,3904,0,0,1626,510,17,7.419557234,2.961294778,86,64,0.50342,0.096430004,0.95182002,0.083750002,0.00645,192,231
635,R_3tJBSOV0wYaJFhn,60827,860Z200US60827,ZCTA5 60827,16.87476232,6.625272951,3,95,10,0.9513,0.5107,34.08514237,18.80977683,14.99316005,91.83738796,41.27187367,2.571623739,88.56029252,0.124563025,0,4.926266726,3.230602323,640,22040,31,0,1226,804,37,9.940482161,4.093237606,272,177,0.59232998,0.07429,0.81606001,0.02108,0.00646,199,324
327,R_7wvRFUArj8pMGpO,32256,860Z200US32256,ZCTA5 32256,7.999257102,3.922182216,4,74,9,0.4213,0.436,8.982242923,2.515043975,53.19688599,78.87932713,39.636307,53.90019816,18.07422086,0.288236354,0.254008287,11.35831382,5.132408575,29920,10033,160,141,6305,2849,13,2.774871453,0.723382186,190,86,0.78473997,0.084550001,0.80265999,0.04668,0.00646,163,104
281,R_9Ko6VUlnS5brTqN,29651,860Z200US29651,ZCTA5 29651,-999,-999,0,81,7,0.5594,0.4454,8.389615676,2.788873823,34.13885899,90.35763009,81.86026116,75.48784978,11.01251841,0.088365243,0,11.06222386,2.993372607,41005,5982,48,0,6009,1626,2,20.16664539,13.38063216,103,71,0.74488997,0.09031,0.93269998,0.04242,0.00647,89,73
136,R_1YJ4PhVqGeXyzaV,14225,860Z200US14225,ZCTA5 14225,13.59101702,9.470312829,1,76,9,0.5009,0.3875,10.17445334,4.174691583,28.70000404,93.8369655,73.3464642,74.5835922,13.14162303,0.207094465,0.056211355,3.846040058,2.417088252,25210,4442,70,19,1300,817,54,-999,-999,221,124,0.73089999,0.096050002,0.89205003,0.05573,0.00648,145,70
576,R_39iXfSSZlU539uC,53220,860Z200US53220,ZCTA5 53220,15.96182923,10.25417313,2,75,8,0.4590,0.3936,10.87300129,2.599398597,27.26861167,92.56566992,57.10391541,65.11669918,4.696871161,0.635884096,0.028903823,24.38398728,8.956572007,18023,1300,176,8,6749,2479,44,-999,-999,169,101,0.82502002,0.087889999,0.76692998,0.076710001,0.00652,101,69
781,R_6njg3OGBEiP8BAl,78586,860Z200US78586,ZCTA5 78586,-999,-999,0,99,10,0.9394,0.4429,26.78410117,4.409456791,12.36819607,94.45281468,76.7223668,47.44720282,0.08960756,0.879783313,0,93.4158809,9.924037228,23298,44,432,0,45870,4873,2,-999,-999,79,32,0.41571999,0.086989999,0.97588003,0.017589999,0.00657,97,116
363,R_1to7h2sr7mOYwdH,33313,860Z200US33313,ZCTA5 33313,14.25158536,6.257901269,12,91,10,0.9829,0.5012,22.86202518,8.176558004,14.9754541,84.07880724,43.96964856,9.47094725,77.93330012,0.101201968,0,11.64601109,2.419505512,6083,50055,65,0,7480,1554,58,-999,-999,605,328,0.54936999,0.073650002,0.89275998,0.0188,0.0066,154,189
619,R_7Hpp5Gdhdrii3ZP,60446,860Z200US60446,ZCTA5 60446,9.286867096,3.658360137,2,45,4,0.6541,0.3478,5.662618476,4.741079822,22.84029269,92.26172692,82.54406932,52.41695085,12.36019364,0.770276393,0.01430854,35.32301529,12.15271981,21980,5183,323,6,14812,5096,8,15.26647031,7.927157981,174,102,0.88879001,0.092399999,0.88002002,0.047200002,0.00663,55,41
611,R_6bUJOXQEMmerkGJ,60073,860Z200US60073,ZCTA5 60073,1.999724325,0.692972957,1,99,10,0.8128,0.3973,10.05493348,6.953776645,26.74928996,93.14601104,78.19367787,51.62903226,4.488709677,1.603225807,0.10483871,44.58064516,15.12903226,32010,2783,994,65,27640,9380,11,-999,-999,49,24,0.77068001,0.093769997,0.94804001,0.05009,0.00663,50,33
892,R_7NTV4FIYDIiLroV,90023,860Z200US90023,ZCTA5 90023,14.06902671,5.817353731,8,20,7,0.9918,0.419,21.92936929,7.960249974,10.15326395,95.11062321,25.81489613,16.12715208,0.668041607,1.918938307,0.004483501,96.06124462,63.35410689,7194,298,856,2,42851,28261,97,8.106760198,3.9746675,1279,619,0.49943,0.07801,0.85371,0.023250001,0.00667,183,272
1022,R_3oJRpsDvPPeXwxH,98258,860Z200US98258,ZCTA5 98258,17.8804088,7.804666119,4,14,3,0.2544,0.3517,4.589614095,4.277499536,32.26623676,86.9328802,78.17615406,77.56754158,1.920969138,0.5307182,0.373041054,11.76809922,2.663205461,40339,999,276,194,6120,1385,10,24.22837439,14.5200143,204,113,1.3050801,0.085479997,0.86707997,0.073129997,0.00669,42,30
789,R_6amXYdjgporasOg,79424,860Z200US79424,ZCTA5 79424,-999,-999,0,50,4,0.4427,0.4724,8.519654842,3.435504921,46.52026159,87.16760864,69.11887334,78.60937022,2.126643228,0.487236319,0,20.98173341,3.792800367,41141,1113,255,0,10981,1985,8,-999,-999,76,36,0.92603999,0.085129999,0.93694001,0.062169999,0.0067,163,164
236,R_6rGcfY3BsgI3pOZ,26508,860Z200US26508,ZCTA5 26508,4.756932774,1.921908077,8,50,1,0.3935,0.4954,14.15317956,4.908263338,49.75065667,88.34363648,75.24058377,89.88718366,2.487549548,0.139749975,0,3.663990243,0.431954467,35376,979,55,0,1442,170,5,-999,-999,56,39,0.94669998,0.10501,0.95822001,0.089100003,0.00676,64,41
504,R_3NeikfJMuZEEHQJ,46254,860Z200US46254,ZCTA5 46254,10.68692911,6.124193847,1,86,8,0.8975,0.4659,18.15666348,6.939426641,31.92840418,88.58654129,47.9576844,22.8919852,58.5028438,0.039738718,0.037255048,18.07614932,5.600675558,9217,23555,16,15,7278,2255,41,-999,-999,218,126,0.52996999,0.088189997,0.89886999,0.04245,0.00679,157,210
126,R_35TRQRUFWQLKFOx,13809,860Z200US13809,ZCTA5 13809,-999,-999,0,85,10,0.5778,0.3508,11.492891,19.38073395,15.2866242,97.91044776,81.04477612,96.44549763,0,0,0,0.473933649,0,1628,0,0,0,8,0,0,18.63992907,13.26711002,3,2,0.75714999,0.11224,0.95111001,0.080169998,0.00679,31,37
432,R_1gTpXjQHhju4ku4,38016,860Z200US38016,ZCTA5 38016,16.90051993,13.35211938,1,59,5,0.5356,0.4029,9.904903887,5.51088908,41.47479061,84.36155731,59.08521644,32.27078171,53.15161072,0.067582789,0.380716378,7.008335211,2.658256364,14325,23594,30,169,3111,1180,5,16.60847855,11.39778932,75,36,0.74654001,0.087449998,0.87948,0.048039999,0.00681,166,175
431,R_5rqpyiS4oQeSuUF,38016,860Z200US38016,ZCTA5 38016,16.90051993,13.35211938,1,59,5,0.5356,0.4029,9.904903887,5.51088908,41.47479061,84.36155731,59.08521644,32.27078171,53.15161072,0.067582789,0.380716378,7.008335211,2.658256364,14325,23594,30,169,3111,1180,5,16.60847855,11.39778932,75,36,0.74654001,0.087449998,0.87948,0.048039999,0.00681,166,175
517,R_7aIYFnFjpt0UAvv,46804,860Z200US46804,ZCTA5 46804,14.09905121,9.529702462,1,47,2,0.2332,0.4105,6.91245838,2.7333999,44.42642499,90.00633012,67.56607058,82.72954725,6.080131611,0.140521644,0.123384858,5.456352607,2.378585872,24138,1774,41,36,1592,694,12,15.07134483,6.891410719,98,69,0.95617002,0.097759999,0.87019002,0.077490002,0.00682,87,46
879,R_1rGlj7eQohXJD3c,90001,860Z200US90001,ZCTA5 90001,15.00546874,7.364697272,9,41,9,0.9956,0.416,20.52536973,9.690101758,6.995382873,95.43828265,35.59183065,19.42095279,7.416272184,2.625746857,0.067372303,91.22918994,40.78329167,10954,4183,1481,38,51456,23003,99,18.60430469,6.816936104,1190,586,0.41479,0.073660001,0.81335002,0.0129,0.00686,183,272
898,R_3ASdQREkJCScnFU,90250,860Z200US90250,ZCTA5 90250,9.642444066,2.671001105,7,6,3,0.9333,0.4582,15.28846765,7.953071572,25.9453965,90.96356077,31.81401321,25.5624217,23.21377815,1.690686486,0.471623628,54.597804,21.55572633,24282,22051,1606,448,51863,20476,67,13.94784313,6.258120447,786,400,0.65331,0.081390001,0.83486003,0.0288,0.00686,119,181
376,R_6stlrHG7rffrDXP,33860,860Z200US33860,ZCTA5 33860,40.96827711,31.75618299,0,84,10,0.8390,0.39,16.72159448,3.803169308,14.807207,90.53790572,69.98509003,61.74025061,10.64917828,1.034469298,0,32.68142249,13.06944607,15816,2728,265,0,8372,3348,5,23.60540384,15.18442653,41,31,0.58546001,0.079970002,0.91077,0.04487,0.00688,62,80
687,R_6K8zf1Le39U5UCv,70817,860Z200US70817,ZCTA5 70817,19.513759,8.297162046,2,59,3,0.2644,0.4456,7.68138277,6.350914962,50.02799673,91.4287811,80.15704117,64.83136264,20.72690074,0.189547793,0,4.822938292,2.509251738,21548,6889,63,0,1603,834,14,13.40289759,5.273939572,65,40,0.97131002,0.093400002,0.85576999,0.06605,0.00694,116,70
997,R_50leIBHtgptrTbI,97229,860Z200US97229,ZCTA5 97229,26.01429346,15.61392535,2,6,1,0.1579,0.4363,4.875558561,5.055858277,68.80735767,90.45111143,70.15109691,60.3152355,1.654193002,0.474704467,0.099172242,7.973448285,1.856504377,45614,1251,359,75,6030,1404,29,12.69517614,6.465632955,192,108,1.18102,0.087990001,0.81076998,0.066299997,0.00695,60,40
755,R_6ePcGCUHHITSAEc,77072,860Z200US77072,ZCTA5 77072,9.474377656,2.648597175,3,78,8,0.9864,0.4704,24.41727234,6.100013872,17.6172613,90.16963665,45.06876438,15.96598558,24.33837188,1.78933556,0,45.25655664,14.90942554,9369,14282,1050,0,26557,8749,20,17.6154033,7.288425491,448,190,0.56414998,0.076930001,0.82879001,0.023600001,0.00699,195,255
215,R_1nOvcmcwAZmasnv,23321,860Z200US23321,ZCTA5 23321,30.94060894,27.69822037,0,46,6,0.3941,0.4047,8.507777017,3.980778958,39.11144638,89.395218,77.30661041,50.35090831,36.62114571,0.108946262,0.116547164,4.535204844,1.190807976,19873,14454,43,46,1790,470,15,8.690614094,5.866995345,129,82,0.85609001,0.087130003,0.90158999,0.052220002,0.007,90,103
112,R_7HGkxVvQiH22rAZ,11789,860Z200US11789,ZCTA5 11789,30.90338619,14.16323804,0,33,7,0.1658,0.3302,3.007922653,6.464737794,46.35135135,88.6509636,84.6538187,82.71787297,3.316771854,0.053712905,0,8.862629247,2.094803277,6160,247,4,0,660,156,3,12.16709347,5.585561946,16,6,1.3432,0.1088,0.87503999,0.079020001,0.00701,36,57
993,R_3wKU79SyjdyBMnk,97202,860Z200US97202,ZCTA5 97202,14.42640713,7.337494314,3,-999,-999,0.4882,0.4606,9.930656421,7.023869619,64.70588235,84.44860396,50.62652732,81.36123518,2.137982633,0.319677149,0.043077063,8.275330446,3.294261682,35886,943,141,19,3650,1453,44,-999,-999,250,143,1.08737,0.080540001,0.66503,0.12502,0.00701,198,91
362,R_6PiEEuV6F7GeCfz,33312,860Z200US33312,ZCTA5 33312,12.70477282,5.492504904,15,23,2,0.9107,0.4626,13.66436298,6.217798184,28.04149133,90.21190716,63.09947422,45.25370235,29.37232711,0.093375913,0.020542701,31.66377201,3.944198555,24232,15728,50,11,16955,2112,62,14.14418577,8.473227337,662,356,0.67566001,0.076030001,0.82247001,0.042399999,0.00704,180,139
